2010-02-21 00:25:02;25.00;24.94;-5.69
2010-02-21 00:25:15;25.00;24.88;-6.19
2010-02-21 00:25:28;25.00;24.94;-6.31
2010-02-21 00:25:41;24.94;24.88;-6.81
2010-02-21 00:25:54;24.94;24.88;-7.69
2010-02-21 00:26:07;24.94;24.88;-7.88
2010-02-21 00:26:20;24.94;24.88;-8.12
2010-02-21 00:26:33;24.94;24.81;-8.56
2010-02-21 00:26:47;24.94;24.88;-8.19
2010-02-21 00:27:00;24.94;24.81;-7.62
2010-02-21 00:27:13;24.88;24.81;-7.31
2010-02-21 00:27:26;24.88;24.81;-7.06
2010-02-21 00:27:39;24.88;24.81;-7.44
2010-02-21 00:27:52;24.88;24.81;-6.88
2010-02-21 00:28:05;24.88;24.81;-6.00
2010-02-21 00:28:18;24.81;24.75;-6.06
2010-02-21 00:28:31;24.88;24.75;-6.81
2010-02-21 00:28:44;24.81;24.75;-7.44
2010-02-21 00:28:57;24.88;24.75;-7.38
2010-02-21 00:29:10;24.81;24.75;-7.00
2010-02-21 00:29:24;24.88;24.75;-7.38
2010-02-21 00:29:37;24.81;24.75;-7.31
2010-02-21 00:29:50;24.81;24.75;-7.31
2010-02-21 00:30:03;24.75;24.75;-8.00
2010-02-21 00:30:16;24.81;24.75;-8.50
2010-02-21 00:30:29;24.81;24.75;-8.44
2010-02-21 00:30:42;24.81;24.69;-8.19
2010-02-21 00:30:55;24.75;24.69;-8.56
2010-02-21 00:31:08;24.75;24.62;-8.31
2010-02-21 00:31:21;24.69;24.56;-8.00
2010-02-21 00:31:34;24.69;24.56;-7.25
2010-02-21 00:31:48;24.69;24.56;-6.88
2010-02-21 00:32:01;24.69;24.56;-6.56
2010-02-21 00:32:14;24.62;24.62;-7.19
2010-02-21 00:32:27;24.69;24.56;-7.69
2010-02-21 00:32:40;24.69;24.62;-8.56
2010-02-21 00:32:53;24.69;24.56;-8.88
2010-02-21 00:33:06;24.69;24.62;-9.19
2010-02-21 00:33:19;24.69;24.62;-9.62
2010-02-21 00:33:32;24.69;24.56;-8.81
2010-02-21 00:33:45;24.69;24.62;-8.56
2010-02-21 00:33:58;24.69;24.62;-7.81
2010-02-21 00:34:11;24.69;24.62;-7.25
2010-02-21 00:34:25;24.69;24.62;-6.56
2010-02-21 00:34:38;24.69;24.62;-7.19
2010-02-21 00:34:51;24.69;24.56;-7.75
2010-02-21 00:35:04;24.62;24.62;-7.62
2010-02-21 00:35:17;24.69;24.56;-7.50
2010-02-21 00:35:30;24.62;24.56;-8.00
2010-02-21 00:35:43;24.62;24.56;-9.06
2010-02-21 00:35:56;24.69;24.56;-8.88
2010-02-21 00:36:09;24.69;24.56;-8.06
2010-02-21 00:36:22;24.69;24.56;-7.19
2010-02-21 00:36:35;24.62;24.56;-7.19
2010-02-21 00:36:48;24.62;24.50;-6.81
2010-02-21 00:37:02;24.62;24.50;-7.19
2010-02-21 00:37:15;24.62;24.56;-7.06
2010-02-21 00:37:28;24.62;24.56;-7.44
2010-02-21 00:37:41;24.56;24.50;-7.69
2010-02-21 00:37:54;24.56;24.56;-6.94
2010-02-21 00:38:07;24.62;24.50;-6.50
2010-02-21 00:38:20;24.56;24.50;-6.38
2010-02-21 00:38:33;24.56;24.44;-7.44
2010-02-21 00:38:46;24.56;24.50;-7.94
2010-02-21 00:38:59;24.56;24.50;-7.12
2010-02-21 00:39:12;24.56;24.44;-6.75
2010-02-21 00:39:25;24.56;24.44;-6.69
2010-02-21 00:39:39;24.56;24.50;-6.88
2010-02-21 00:39:52;24.56;24.50;-7.56
2010-02-21 00:40:05;24.56;24.50;-7.75
2010-02-21 00:40:18;24.56;24.44;-7.00
2010-02-21 00:40:31;24.50;24.44;-7.38
2010-02-21 00:40:44;24.56;24.44;-6.88
2010-02-21 00:40:57;24.56;24.50;-6.56
2010-02-21 00:41:10;24.56;24.50;-7.06
2010-02-21 00:41:23;24.56;24.44;-7.00
2010-02-21 00:41:36;24.50;24.44;-6.44
2010-02-21 00:41:49;24.50;24.44;-5.69
2010-02-21 00:42:02;24.56;24.44;-5.25
2010-02-21 00:42:16;24.56;24.44;-4.81
2010-02-21 00:42:29;24.56;24.50;-4.31
